ix,nuclear,pv,wind,biomass,hydro,gas,pumped,battery,p2g,import,shortage
7439,2166.8849999999998,0.0,843.3764929203537,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1241.0788270796475,0.0
7440,2166.8849999999998,0.0,792.2627660766964,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,673.9872739233033,0.0
7441,2166.8849999999998,0.0,843.3764929203537,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,718.7724270796461,0.0
7442,2166.8849999999998,0.0,894.4902197640109,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,455.31118023599083,0.0
7443,2166.8849999999998,0.0,894.4902197640109,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,347.424940235991,0.0
7444,2166.8849999999998,0.0,817.819629498525,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,725.4920105014753,0.0
7445,2166.8849999999998,0.0,690.0353123893802,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1699.2414476106205,0.0
7446,2166.8849999999998,22.1764034934496,664.4784489675515,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1449.3515075390005
7447,2166.8849999999998,432.4398681222718,664.4784489675515,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1799.4291629101772
7448,2166.8849999999998,2627.9038139738095,536.6941318584074,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,96.50777416778328
7449,2166.8849999999998,5178.190215720514,357.7960879056044,3611.4519999999998,1072.352,3333.8910963738817,0.0,0.0,0.0,0.0,0.0
7450,2166.8849999999998,7151.890126637564,281.12549764011766,3611.4519999999998,1072.352,1397.4747357223205,0.0,0.0,0.0,0.0,0.0
7451,2166.8849999999998,8504.650739738001,255.56863421828896,3611.4519999999998,1072.352,89.10826604370959,0.0,0.0,0.0,0.0,0.0
7452,2166.8849999999998,9303.001265502195,204.45490737463086,2865.9869871231763,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
7453,2166.8849999999998,8560.091748471623,230.01177079646033,3304.205400731918,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
7454,2166.8849999999998,5932.187934497814,204.45490737463086,3611.4519999999998,1072.352,1890.6943981275545,0.0,0.0,0.0,0.0,0.0
7455,2166.8849999999998,2029.1409196506543,255.56863421828896,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,241.74224613105798
7456,2166.8849999999998,99.7938157205232,306.6823610619471,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2337.460583217531
7457,2166.8849999999998,0.0,383.3529513274339,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2732.191968672567
7458,2166.8849999999998,0.0,536.6941318584074,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2150.7307881415927
7459,2166.8849999999998,0.0,741.1490392330384,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1781.8778007669625
7460,2166.8849999999998,0.0,945.6039466076664,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,962.6425733923352
7461,2166.8849999999998,0.0,996.7176734513307,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,55.288846548670335
7462,2166.8849999999998,0.0,971.1608100294986,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1282.8300299705024,0.0
7463,2166.8849999999998,0.0,996.7176734513307,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,585.9810065486708,0.0
7464,2166.8849999999998,0.0,945.6039466076664,3611.4519999999998,1072.352,3333.114573392335,0.0,0.0,0.0,0.0,0.0
7465,2166.8849999999998,0.0,1124.501990560474,3611.4519999999998,1072.352,2955.5688494395254,0.0,0.0,0.0,0.0,0.0
7466,2166.8849999999998,0.0,1277.8431710914492,3611.4519999999998,1072.352,2805.6526289085523,0.0,0.0,0.0,0.0,0.0
7467,2166.8849999999998,0.0,1328.9568979351047,3611.4519999999998,1072.352,2793.925942064894,0.0,0.0,0.0,0.0,0.0
7468,2166.8849999999998,0.0,1405.6274882005926,3611.4519999999998,1072.352,2854.253751799407,0.0,0.0,0.0,0.0,0.0
7469,2166.8849999999998,0.0,1380.0706247787605,3611.4519999999998,1072.352,3042.4962152212393,0.0,0.0,0.0,0.0,0.0
7470,2166.8849999999998,22.1764034934496,1763.4235761061987,3611.4519999999998,1072.352,3179.823020400353,0.0,0.0,0.0,0.0,0.0
7471,2166.8849999999998,476.79267510917094,2172.33339085546,3611.4519999999998,1072.352,2828.328454035369,0.0,0.0,0.0,0.0,0.0
7472,2166.8849999999998,2805.315041921388,2427.9020250737467,3611.4519999999998,1072.352,728.8692930048674,0.0,0.0,0.0,0.0,0.0
7473,2166.8849999999998,5643.894689082964,2172.33339085546,2322.428680061577,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
7474,2166.8849999999998,7517.800784279474,2018.9922103244849,880.9980053960414,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
7475,2166.8849999999998,8404.856924017458,1967.8784834808293,200.8912725017133,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
7476,2166.8849999999998,8670.97376593887,1763.4235761061987,1.1368683772161603e-13,762.9115779549301,0.0,0.0,0.0,0.0,0.0,0.0
7477,2166.8849999999998,7706.300213973805,1405.6274882005926,802.3941778256037,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
7478,2166.8849999999998,5111.661005240183,1124.501990560474,3333.950404199345,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
7479,2166.8849999999998,1574.5246480349351,1201.1725808259614,3611.4519999999998,1072.352,3121.3148911391036,0.0,0.0,0.0,0.0,0.0
7480,2166.8849999999998,77.6174122270736,1380.0706247787605,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1140.5112829941663,0.0
7481,2166.8849999999998,0.0,1763.4235761061987,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1307.4202238938033,0.0
7482,2166.8849999999998,0.0,2223.447117699116,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,713.8232423008849,0.0
7483,2166.8849999999998,0.0,2402.345161651914,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,168.4544783480851,0.0
7484,2166.8849999999998,0.0,2479.0157519174018,3611.4519999999998,1072.352,3169.686768082598,0.0,0.0,0.0,0.0,0.0
7485,2166.8849999999998,0.0,2555.68634218289,3611.4519999999998,1072.352,2490.2232178171107,0.0,0.0,0.0,0.0,0.0
7486,2166.8849999999998,0.0,2530.1294787610573,3611.4519999999998,1072.352,2163.009201238943,0.0,0.0,0.0,0.0,0.0
7487,2166.8849999999998,0.0,2274.560844542771,3611.4519999999998,1072.352,1928.808555457229,0.0,0.0,0.0,0.0,0.0
7488,2166.8849999999998,0.0,2325.6745713864266,3611.4519999999998,1072.352,1148.1783486135737,0.0,0.0,0.0,0.0,0.0
7489,2166.8849999999998,0.0,2504.5726153392343,3611.4519999999998,1072.352,815.157104660766,0.0,0.0,0.0,0.0,0.0
7490,2166.8849999999998,0.0,2683.470659292033,3611.4519999999998,1072.352,699.620820707969,0.0,0.0,0.0,0.0,0.0
7491,2166.8849999999998,0.0,2453.458888495579,3611.4519999999998,1072.352,1013.5441115044222,0.0,0.0,0.0,0.0,0.0
7492,2166.8849999999998,0.0,2504.5726153392343,3611.4519999999998,1072.352,950.4430246607661,0.0,0.0,0.0,0.0,0.0
7493,2166.8849999999998,0.0,2479.0157519174018,3611.4519999999998,1072.352,1023.949328082599,0.0,0.0,0.0,0.0,0.0
7494,2166.8849999999998,22.1764034934496,2274.560844542771,3611.4519999999998,1072.352,1547.0113519637807,0.0,0.0,0.0,0.0,0.0
7495,2166.8849999999998,288.2932454148471,2121.219664011796,3611.4519999999998,1072.352,1924.004970573358,0.0,0.0,0.0,0.0,0.0
7496,2166.8849999999998,1685.4066655021832,1916.7647566371652,3611.4519999999998,1072.352,1467.7128578606516,0.0,0.0,0.0,0.0,0.0
7497,2166.8849999999998,3182.3139013100495,1737.8667126843666,3611.4519999999998,1072.352,964.8441460055838,0.0,0.0,0.0,0.0,0.0
7498,2166.8849999999998,4102.634646288198,1328.9568979351047,3611.4519999999998,1072.352,1104.1756157766977,0.0,0.0,0.0,0.0,0.0
7499,2166.8849999999998,4579.427321397379,1098.9451271386415,3611.4519999999998,1072.352,1117.6916714639792,0.0,0.0,0.0,0.0,0.0
7500,2166.8849999999998,4424.192496943237,1124.501990560474,3611.4519999999998,1072.352,749.03795249629,0.0,0.0,0.0,0.0,0.0
7501,2166.8849999999998,3592.5773659388533,996.7176734513307,3611.4519999999998,1072.352,1554.314200609817,0.0,0.0,0.0,0.0,0.0
7502,2166.8849999999998,2084.5819283842784,792.2627660766964,3611.4519999999998,1072.352,3181.140545539025,0.0,0.0,0.0,0.0,0.0
7503,2166.8849999999998,576.5864908296942,587.8078587020648,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1259.1320104682436,0.0
7504,2166.8849999999998,33.2646052401744,638.9215855457228,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,28.761929214104384
7505,2166.8849999999998,0.0,664.4784489675515,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,445.75239103244894
7506,2166.8849999999998,0.0,664.4784489675515,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,447.4648710324491
7507,2166.8849999999998,0.0,945.6039466076664,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1909.4673733923355,0.0
7508,2166.8849999999998,0.0,1098.9451271386415,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1476.991952861361,0.0
7509,2166.8849999999998,0.0,1022.274536873154,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1000.5315031268456,0.0
7510,2166.8849999999998,0.0,741.1490392330384,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1204.5954007669625,0.0
7511,2166.8849999999998,0.0,562.2509952802361,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,874.8868847197646,0.0
7512,2166.8849999999998,0.0,562.2509952802361,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,436.49200471976474,0.0
7513,2166.8849999999998,0.0,766.7059026548668,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,333.07341734513284,0.0
7514,2166.8849999999998,0.0,868.9333563421789,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,105.83492365782149,0.0
7515,2166.8849999999998,0.0,690.0353123893802,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,193.9715276106199,0.0
7516,2166.8849999999998,0.0,485.5804050147493,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,675.8481949852521,0.0
7517,2166.8849999999998,0.0,690.0353123893802,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1339.6206476106217,0.0
7518,2166.8849999999998,22.1764034934496,817.819629498525,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1128.187287008026
7519,2166.8849999999998,88.7056139737984,792.2627660766964,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2037.641339949505
7520,2166.8849999999998,598.7628943231437,868.9333563421789,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1952.67010933468
7521,2166.8849999999998,1153.1729816593884,868.9333563421789,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1727.056181998434
7522,2166.8849999999998,1574.5246480349351,664.4784489675515,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1640.307902997516
7523,2166.8849999999998,1740.8476742358073,536.6941318584074,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1761.0298339057845
7524,2166.8849999999998,1629.965656768559,485.5804050147493,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2022.3494182166924
7525,2166.8849999999998,1319.4960078602626,408.9098147492625,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2281.0536573904774
7526,2166.8849999999998,787.2623240174676,434.4666781710912,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2453.7968778114428
7527,2166.8849999999998,210.6758331877712,485.5804050147493,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,3034.0690017974794
7528,2166.8849999999998,22.1764034934496,613.3647221238933,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,3062.246994382658
7529,2166.8849999999998,0.0,766.7059026548668,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2814.6335773451337
7530,2166.8849999999998,0.0,843.3764929203537,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2380.0546670796484
7531,2166.8849999999998,0.0,868.9333563421789,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2217.4994036578228
7532,2166.8849999999998,0.0,945.6039466076664,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1560.2980933923336
7533,2166.8849999999998,0.0,1124.501990560474,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,566.2595694395277
7534,2166.8849999999998,0.0,1328.9568979351047,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1681.9501020648968,0.0
7535,2166.8849999999998,0.0,971.1608100294986,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1240.0180299705025,0.0
7536,2166.8849999999998,0.0,817.819629498525,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,758.0291305014762,0.0
7537,2166.8849999999998,0.0,536.6941318584074,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1090.5290281415946,0.0
7538,2166.8849999999998,0.0,332.23922448377573,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1084.3488955162247,0.0
7539,2166.8849999999998,0.0,306.6823610619471,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1036.2691189380548,0.0
7540,2166.8849999999998,0.0,332.23922448377573,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1306.971295516225,0.0
7541,2166.8849999999998,0.0,383.3529513274339,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,103.53516867256621
7542,2166.8849999999998,22.1764034934496,408.9098147492625,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1889.8679817572884
7543,2166.8849999999998,33.2646052401744,383.3529513274339,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2719.4771234323925
7544,2166.8849999999998,199.5876314410464,408.9098147492625,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,3024.2164338096936
7545,2166.8849999999998,532.2336838427949,434.4666781710912,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,3011.934477986115
7546,2166.8849999999998,809.4387275109171,460.02354159292065,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2775.959290896166
7547,2166.8849999999998,931.40894672489,536.6941318584074,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2738.291601416704
7548,2166.8849999999998,864.8797362445412,664.4784489675515,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2802.0475347879055
7549,2166.8849999999998,643.1157013100429,638.9215855457228,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2956.894513144236
7550,2166.8849999999998,332.6460524017463,587.8078587020648,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2948.5822088961904
7551,2166.8849999999998,77.6174122270736,460.02354159292065,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,3377.6321261800076
7552,2166.8849999999998,22.1764034934496,511.1372684365779,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,3356.272208069973
7553,2166.8849999999998,0.0,613.3647221238933,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,3116.9605178761067
7554,2166.8849999999998,0.0,715.5921758112096,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2552.363464188791
7555,2166.8849999999998,0.0,817.819629498525,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2287.450410501475
7556,2166.8849999999998,0.0,1022.274536873154,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1480.2025431268466
7557,2166.8849999999998,0.0,1252.2863076696171,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,532.6616523303837
7558,2166.8849999999998,0.0,1328.9568979351047,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1752.1617820648971,0.0
7559,2166.8849999999998,0.0,1328.9568979351047,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,966.1334620648977,0.0
7560,2166.8849999999998,0.0,1328.9568979351047,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,358.2030620648966,0.0
7561,2166.8849999999998,0.0,1431.1843516224155,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,271.3879283775841,0.0
7562,2166.8849999999998,0.0,1610.0823955752232,3611.4519999999998,1072.352,3391.302684424777,0.0,0.0,0.0,0.0,0.0
7563,2166.8849999999998,0.0,1431.1843516224155,3611.4519999999998,1072.352,3458.8895283775846,0.0,0.0,0.0,0.0,0.0
7564,2166.8849999999998,0.0,1482.2980784660801,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,146.63756153392023,0.0
7565,2166.8849999999998,0.0,1380.0706247787605,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1125.654775221241,0.0
7566,2166.8849999999998,11.0882017467248,1328.9568979351047,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,919.2598203181715
7567,2166.8849999999998,33.2646052401744,1303.4000345132729,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1739.4932402465547
7568,2166.8849999999998,144.14662270742238,1456.7412150442478,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2024.9761222483303
7569,2166.8849999999998,454.6162716157214,1431.1843516224155,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,2072.284456761865
7570,2166.8849999999998,720.7331135371187,1635.639258997047,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1689.0491874658383
7571,2166.8849999999998,842.7033327510916,1661.1961224188788,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1736.7448248300298
7572,2166.8849999999998,809.4387275109171,1865.6510297935097,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1649.466042695576
7573,2166.8849999999998,654.2039030567677,1814.537302949854,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1727.3785939933787
7574,2166.8849999999998,376.99885938864554,1865.6510297935097,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1621.2487908178464
7575,2166.8849999999998,110.882017467248,1916.7647566371652,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1884.201345895588
7576,2166.8849999999998,22.1764034934496,2044.549073746308,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1824.5728827602434
7577,2166.8849999999998,0.0,2197.890254277283,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1549.5597857227167
7578,2166.8849999999998,0.0,2095.662800589973,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1204.829959410028
7579,2166.8849999999998,0.0,2095.662800589973,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1084.956359410029
7580,2166.8849999999998,0.0,2018.9922103244849,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,528.0093496755162
7581,2166.8849999999998,0.0,2121.219664011796,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1626.0537359882055,0.0
7582,2166.8849999999998,0.0,2146.776527433628,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,997.7039125663723,0.0
7583,2166.8849999999998,0.0,2223.447117699116,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,133.29252230088423,0.0
7584,2166.8849999999998,0.0,2223.447117699116,3611.4519999999998,1072.352,3065.6346023008846,0.0,0.0,0.0,0.0,0.0
7585,2166.8849999999998,0.0,2172.33339085546,3611.4519999999998,1072.352,3150.9979291445397,0.0,0.0,0.0,0.0,0.0
7586,2166.8849999999998,0.0,2121.219664011796,3611.4519999999998,1072.352,2962.364455988204,0.0,0.0,0.0,0.0,0.0
7587,2166.8849999999998,0.0,2044.549073746308,3611.4519999999998,1072.352,2896.8992062536927,0.0,0.0,0.0,0.0,0.0
7588,2166.8849999999998,0.0,2146.776527433628,3611.4519999999998,1072.352,3133.7427925663724,0.0,0.0,0.0,0.0,0.0
7589,2166.8849999999998,0.0,2197.890254277283,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,316.39754572271704,0.0
7590,2166.8849999999998,11.0882017467248,2351.231434808259,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1977.4718434450187,0.0
7591,2166.8849999999998,33.2646052401744,2197.890254277283,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,923.7771004825445
7592,2166.8849999999998,188.4994296943216,2172.33339085546,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1318.1180194502176
7593,2166.8849999999998,632.0274995633182,2146.776527433628,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1199.8308130030546
7594,2166.8849999999998,1175.3493851528378,2172.33339085546,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,754.2506239917038
7595,2166.8849999999998,1829.5532882096081,2300.1177079646036,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,86.99856382579128
7596,2166.8849999999998,2239.816752838428,2249.003981120948,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1738.1237060406238,0.0
7597,2166.8849999999998,2184.3757441048037,2249.003981120948,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1610.3293547742487,0.0
7598,2166.8849999999998,1264.0549991266384,2121.219664011796,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,293.6761768615652
7599,2166.8849999999998,288.2932454148471,2146.776527433628,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1278.130667151525
7600,2166.8849999999998,33.2646052401744,2172.33339085546,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1557.2643639043672
7601,2166.8849999999998,0.0,2070.1059371681404,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1542.058182831859
7602,2166.8849999999998,0.0,2300.1177079646036,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,949.0006520353982
7603,2166.8849999999998,0.0,2197.890254277283,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,878.2676257227176
7604,2166.8849999999998,0.0,2018.9922103244849,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,420.1231096755164
7605,2166.8849999999998,0.0,1712.3098492625343,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1945.914590737466,0.0
7606,2166.8849999999998,0.0,1763.4235761061987,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1273.170623893804,0.0
7607,2166.8849999999998,0.0,1686.7529858407108,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,580.9376941592909,0.0
7608,2166.8849999999998,0.0,1712.3098492625343,3611.4519999999998,1072.352,3424.3611507374662,0.0,0.0,0.0,0.0,0.0
7609,2166.8849999999998,0.0,1380.0706247787605,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,216.3278952212404,0.0
7610,2166.8849999999998,0.0,1201.1725808259614,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,169.17857917404217,0.0
7611,2166.8849999999998,0.0,1175.6157174041296,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,73.14936259587193,0.0
7612,2166.8849999999998,0.0,1073.3882637168183,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,468.2108962831826,0.0
7613,2166.8849999999998,0.0,1150.0588539822973,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1239.217906017704,0.0
7614,2166.8849999999998,11.0882017467248,1201.1725808259614,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,959.7076574273142
7615,2166.8849999999998,99.7938157205232,1380.0706247787605,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,1426.7579195007183
7616,2166.8849999999998,975.7617537117916,1533.4118053097357,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,904.3428809784727
7617,2166.8849999999998,2306.345963318772,1405.6274882005926,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1961.839948480636,0.0
7618,2166.8849999999998,3570.4009624454175,1252.2863076696171,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,732.9650098849652,0.0
7619,2166.8849999999998,4701.397540611357,1456.7412150442478,3611.4519999999998,1072.352,3026.834964344396,0.0,0.0,0.0,0.0,0.0
7620,2166.8849999999998,4812.279558078604,1635.639258997047,3611.4519999999998,1072.352,2755.892182924348,0.0,0.0,0.0,0.0,0.0
7621,2166.8849999999998,3670.1947781659364,1558.9686687315675,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,134.69107310249638,0.0
7622,2166.8849999999998,1907.1707004366815,1840.0941663716776,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1270.668693191643,0.0
7623,2166.8849999999998,609.8510960698686,2018.9922103244849,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,483.2766536056497
7624,2166.8849999999998,44.3528069868992,2504.5726153392343,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,741.2924576738678
7625,2166.8849999999998,0.0,2530.1294787610573,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,818.3127212389445
7626,2166.8849999999998,0.0,2095.662800589973,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,771.5725194100269
7627,2166.8849999999998,0.0,2223.447117699116,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,2000.0,450.2779623008846
7628,2166.8849999999998,0.0,2402.345161651914,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1642.8997583480868,0.0
7629,2166.8849999999998,0.0,2606.8000690265458,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,551.3802109734552,0.0
7630,2166.8849999999998,0.0,2785.698112979353,3611.4519999999998,1072.352,3113.0264870206465,0.0,0.0,0.0,0.0,0.0
7631,2166.8849999999998,0.0,2939.0392935103278,3611.4519999999998,1072.352,2177.0819464896713,0.0,0.0,0.0,0.0,0.0
7632,2166.8849999999998,0.0,2760.141249557521,3611.4519999999998,1072.352,1479.1902304424802,0.0,0.0,0.0,0.0,0.0
7633,2166.8849999999998,0.0,3015.709883775816,3611.4519999999998,1072.352,951.3372762241851,0.0,0.0,0.0,0.0,0.0
7634,2166.8849999999998,0.0,2862.36870324484,3611.4519999999998,1072.352,1022.479416755159,0.0,0.0,0.0,0.0,0.0
7635,2166.8849999999998,0.0,2555.68634218289,3611.4519999999998,1072.352,1418.2107378171113,0.0,0.0,0.0,0.0,0.0
7636,2166.8849999999998,0.0,2657.9137958702095,3611.4519999999998,1072.352,1478.668884129791,0.0,0.0,0.0,0.0,0.0
7637,2166.8849999999998,0.0,2657.9137958702095,3611.4519999999998,1072.352,1656.7668041297911,0.0,0.0,0.0,0.0,0.0
7638,2166.8849999999998,22.1764034934496,2785.698112979353,3611.4519999999998,1072.352,2044.5248035271977,0.0,0.0,0.0,0.0,0.0
